age,experience_years,daily_work_hours,sleep_hours,caffeine_intake,bugs_per_day,commits_per_day,meetings_per_day,screen_time,exercise_hours,stress_level,burnout_level,work_sleep_ratio,active_hours,bug_commit_ratio,burnout_encoded
39,5,7.46,4.73,3,14,24,4,11.06,1.02,60.88,Medium,1.5445,8.48,0.5809,2
36,13,4.19,7.78,3,0,17,3,6.14,0.62,0.0,Low,0.5317,4.81,0.0,1
21,0,12.25,5.09,1,5,4,8,15.6,1.13,64.9,Medium,2.3603,13.38,1.2195,2
20,17,5.43,7.99,1,16,21,7,9.6,1.84,39.47,Medium,0.6712,7.27,0.7583,2
35,6,7.1,4.95,7,15,5,9,10.41,0.8,88.32,High,1.4059,7.9,2.9412,0
31,0,9.69,7.61,0,12,9,2,12.35,1.01,58.65,Medium,1.2568,10.7,1.3187,2
24,0,6.46,5.67,0,0,27,4,10.05,1.5,16.42,Low,1.1196,7.96,0.0,1
24,0,8.97,6.92,6,2,29,5,10.54,1.61,36.26,Medium,1.2778,10.58,0.0687,2
42,3,12.09,4.19,7,5,18,4,15.98,1.85,67.96,Medium,2.8182,13.94,0.2762,2
28,3,8.71,6.48,2,19,9,7,12.5,0.99,85.9,High,1.3237,9.7,2.0879,0
28,17,13.49,4.74,1,2,5,4,16.55,0.39,69.53,Medium,2.7872,13.88,0.3922,2
22,10,12.48,6.43,3,14,9,7,14.6,1.53,72.17,High,1.9112,14.01,1.5385,0
38,0,7.33,4.71,1,14,9,9,11.52,0.25,67.24,Medium,1.5239,7.58,1.5385,2
35,9,8.0,6.19,7,10,20,9,11.04,0.84,72.88,High,1.2719,8.84,0.4975,0
35,8,8.23,4.55,3,5,11,2,9.47,1.26,37.06,Medium,1.7699,9.49,0.4505,2
22,3,10.26,5.1,1,5,23,4,14.93,1.38,42.65,Medium,1.9731,11.64,0.2165,2
39,5,6.87,6.98,3,8,3,3,10.94,1.47,28.35,Low,0.9703,8.34,2.5806,1
43,15,13.69,8.88,7,13,12,5,17.03,0.39,88.96,High,1.5245,14.08,1.0744,0
32,1,10.09,6.25,2,10,25,2,12.84,1.96,49.67,Medium,1.589,12.05,0.3984,2
43,17,7.99,7.44,1,5,9,9,12.83,0.36,47.98,Medium,1.0597,8.35,0.5495,2
20,9,10.45,6.7,4,17,15,3,14.55,0.19,84.89,High,1.5368,10.64,1.1258,0
43,16,7.95,6.49,4,19,18,3,12.01,1.33,66.82,Medium,1.2064,9.28,1.0497,2
39,12,12.18,4.32,3,14,5,4,15.79,1.82,70.5,High,2.7557,14.0,2.7451,0
30,17,9.68,4.72,2,8,25,5,11.8,1.12,55.7,Medium,2.0083,10.8,0.3187,2
36,12,4.42,8.42,3,10,29,1,6.2,1.19,10.24,Low,0.5188,5.61,0.3436,1
27,16,5.77,6.05,2,1,8,9,7.86,1.08,30.85,Low,0.9382,6.85,0.1235,1
23,4,12.65,7.07,7,5,13,7,14.82,0.09,71.77,High,1.7643,12.74,0.3817,0
25,10,9.63,6.64,4,13,23,3,12.01,1.36,44.47,Medium,1.4288,10.99,0.5628,2
27,6,13.5,5.89,1,13,9,6,15.06,0.72,95.53,High,2.2538,14.22,1.4286,0
39,9,4.72,5.94,2,12,7,6,8.83,1.87,26.78,Low,0.7815,6.59,1.6901,1
22,16,6.95,6.78,4,4,2,9,10.04,0.37,52.01,Medium,1.0102,7.32,1.9048,2
35,14,5.94,4.71,3,8,16,1,8.48,0.6,45.53,Medium,1.2349,6.54,0.4969,2
44,17,9.54,5.94,6,10,18,6,11.74,1.01,68.33,Medium,1.5795,10.55,0.5525,2
22,18,7.83,6.23,6,6,29,0,10.88,0.95,57.55,Medium,1.237,8.78,0.2062,2
44,1,5.57,8.93,0,1,2,1,7.84,0.8,9.45,Low,0.6168,6.37,0.4762,1
37,3,10.43,5.76,6,11,13,4,13.15,0.63,50.4,Medium,1.7799,11.06,0.8397,2
33,2,9.36,7.22,4,4,27,7,13.32,0.29,40.73,Medium,1.2787,9.65,0.1476,2
37,6,6.75,4.69,4,1,5,6,10.25,1.64,35.57,Medium,1.4092,8.39,0.1961,2
21,17,8.8,4.33,4,13,14,2,12.79,0.9,59.17,Medium,1.9865,9.7,0.922,2
41,9,11.46,8.36,1,6,18,9,15.31,1.15,66.29,Medium,1.3546,12.61,0.3315,2
22,6,6.05,7.65,5,4,17,8,10.31,1.09,42.8,Medium,0.7806,7.14,0.2339,2
35,7,6.93,5.59,1,3,11,4,8.74,1.15,11.56,Low,1.2179,8.08,0.2703,1
28,5,7.46,6.52,6,9,14,2,12.44,1.41,51.94,Medium,1.1269,8.87,0.6383,2
23,0,8.98,4.68,0,15,24,6,14.37,1.26,99.69,High,1.8787,10.24,0.6224,0
20,3,12.47,7.54,6,5,5,3,16.34,0.55,46.86,Medium,1.6322,13.02,0.9804,2
23,13,7.76,4.35,4,5,20,0,11.47,1.11,30.11,Low,1.7438,8.87,0.2488,1
20,16,6.97,7.79,7,8,11,4,10.23,0.49,40.05,Medium,0.8834,7.46,0.7207,2
33,19,12.89,6.73,2,0,18,7,17.87,1.18,69.17,Medium,1.8873,14.07,0.0,2
40,17,13.99,5.39,4,15,6,3,15.86,0.86,100.0,High,2.5483,14.85,2.459,0
35,10,10.7,8.31,5,16,22,6,13.39,0.08,75.55,High,1.2723,10.78,0.724,0
43,8,10.6,5.27,3,5,9,8,12.33,0.55,79.34,High,1.9739,11.15,0.5495,0
27,14,11.33,8.03,6,1,17,8,15.18,1.84,51.25,Medium,1.3936,13.17,0.0585,2
26,11,7.89,7.75,0,7,1,4,8.91,0.56,33.93,Low,1.0051,8.45,6.3636,1
22,9,8.33,7.74,5,3,12,5,12.89,1.99,41.33,Medium,1.0625,10.32,0.2479,2
36,18,5.44,8.79,4,8,14,6,8.97,0.93,36.72,Medium,0.6119,6.37,0.5674,2
20,18,12.23,6.43,2,6,27,9,14.99,0.05,81.09,High,1.8729,12.28,0.2214,0
35,5,13.31,7.37,5,0,23,1,15.64,0.15,36.22,Medium,1.7818,13.46,0.0,2
31,19,8.98,8.12,7,13,3,8,11.74,0.16,87.89,High,1.0925,9.14,4.1935,0
38,5,7.44,6.4,7,1,6,0,12.13,0.11,36.98,Medium,1.1446,7.55,0.1639,2
41,7,5.54,6.41,4,7,2,5,9.39,0.54,39.9,Medium,0.851,6.08,3.3333,2
42,0,6.65,6.46,2,10,24,5,9.0,0.65,32.91,Low,1.0137,7.3,0.4149,1
41,16,6.55,7.9,0,4,15,6,7.83,1.02,34.26,Low,0.8188,7.57,0.2649,1
25,14,13.45,6.26,2,11,8,5,15.19,0.73,55.54,Medium,2.1148,14.18,1.358,2
25,6,4.48,6.1,2,19,22,5,8.63,1.27,47.11,Medium,0.7226,5.75,0.8597,2
32,18,8.98,4.36,7,18,22,8,7.89,0.39,63.2,Medium,2.0135,9.37,0.8145,2
32,2,10.0,4.03,4,4,16,5,12.99,1.83,61.71,Medium,2.4213,11.83,0.2484,2
41,10,6.84,6.64,0,6,25,4,11.38,1.03,14.01,Low,1.0148,7.87,0.239,1
27,19,12.81,6.09,7,1,7,6,14.53,1.25,65.33,Medium,2.0695,14.06,0.1408,2
21,18,7.27,7.98,7,16,17,6,10.08,0.08,51.79,Medium,0.8998,7.35,0.9357,2
40,8,6.9,6.71,3,12,23,4,10.74,1.12,37.3,Medium,1.0132,8.02,0.5195,2
20,9,6.7,8.68,7,10,26,6,7.97,0.74,50.44,Medium,0.7631,7.44,0.3831,2
34,1,5.45,4.98,3,4,12,2,7.94,1.85,35.78,Medium,1.0728,7.3,0.3306,2
20,0,9.82,8.95,2,12,1,6,13.11,1.77,47.65,Medium,1.0851,11.59,10.9091,2
24,15,5.68,5.49,5,12,0,5,8.15,1.28,48.91,Medium,1.0161,6.96,120.0,2
35,17,8.25,7.21,7,7,15,5,11.17,1.54,55.69,Medium,1.1286,9.79,0.4636,2
38,16,8.98,6.51,1,10,15,1,12.04,1.29,53.745000000000005,Medium,1.3585,10.27,0.6623,2
23,5,4.2,5.8,0,7,10,1,6.67,0.03,19.21,Low,0.7119,4.23,0.6931,1
22,13,4.17,4.7,6,9,23,6,5.59,1.41,49.99,Medium,0.8688,5.58,0.3896,2
36,14,9.2,4.67,1,10,3,0,10.76,1.02,43.76,Medium,1.9287,10.22,3.2258,2
36,13,10.96,7.56,0,0,10,8,14.07,1.37,33.84,Low,1.4308,12.33,0.0,1
31,2,13.42,5.89,0,6,25,2,15.12,0.02,64.23,Medium,2.2404,13.44,0.239,2
33,18,5.79,8.81,4,7,5,5,10.35,0.62,4.31,Low,0.6498,6.41,1.3725,1
40,11,5.03,5.63,7,5,25,2,9.37,1.03,6.95,Low,0.8778,6.06,0.1992,1
25,1,4.52,8.92,2,13,28,8,6.92,0.67,52.52,Medium,0.5011,5.19,0.4626,2
22,2,8.36,5.03,4,19,10,9,12.68,1.39,99.08,High,1.6296,9.75,1.8812,0
28,17,10.23,4.51,7,6,25,6,13.36,1.05,65.06,Medium,2.2191,11.28,0.239,2
24,0,12.41,5.56,5,2,0,0,14.05,1.92,31.91,Low,2.1926,14.33,20.0,1
43,19,10.83,8.43,6,1,8,3,14.29,0.72,45.25,Medium,1.2696,11.55,0.1235,2
36,5,6.08,6.61,1,17,26,4,9.8,1.44,51.79,Medium,0.9061,7.52,0.6513,2
33,4,8.62,4.68,4,2,6,6,9.96,1.67,31.11,Low,1.8033,10.29,0.3279,1
40,0,13.1,5.01,3,13,20,6,15.36,0.51,91.64,High,2.5636,13.61,0.6468,0
22,18,7.27,5.56,5,17,21,4,8.29,1.51,44.54,Medium,1.2845,8.78,0.8057,2
20,0,8.99,6.95,6,12,2,0,11.26,0.79,44.81,Medium,1.2752,9.78,5.7143,2
39,15,13.59,5.66,5,7,28,4,15.93,0.26,77.65,High,2.3594,13.85,0.2491,0
40,11,11.35,7.74,7,3,8,4,14.87,0.01,59.37,Medium,1.4477,11.36,0.3704,2
42,7,11.48,7.08,4,14,1,3,13.28,1.49,88.79,High,1.5989,12.97,12.7273,0
20,15,6.52,8.37,7,11,27,5,7.64,0.37,36.48,Medium,0.7698,6.89,0.4059,2
22,0,8.15,6.46,4,13,9,7,10.41,0.1,84.27,High,1.2424,8.25,1.4286,0
37,3,4.82,5.66,5,19,16,9,9.12,0.99,65.69,Medium,0.8368,5.81,1.1801,2
44,9,10.07,6.46,4,6,29,4,12.67,0.69,36.15,Medium,1.5351,10.76,0.2062,2
29,10,5.04,5.78,3,11,0,7,7.7,1.38,54.62,Medium,0.8571,6.42,110.0,2
41,16,12.36,6.14,7,8,25,4,12.01,0.21,71.21,High,1.9808,12.57,0.3187,0
22,6,12.15,8.05,6,9,17,2,16.16,0.27,54.29,Medium,1.4908,12.42,0.5263,2
27,11,9.34,4.44,6,7,5,7,12.26,0.81,77.97,High,2.0573,10.15,1.3725,0
33,6,5.41,5.93,4,19,5,3,6.78,1.04,57.85,Medium,0.8972,6.45,3.7255,2
43,11,4.26,4.43,4,1,8,2,6.09,1.65,6.04,Low,0.9404,5.91,0.1235,1
37,14,11.97,4.7,6,15,9,2,13.72,1.17,100.0,High,2.4938,13.14,1.6484,0
34,1,10.0,4.02,5,17,14,5,13.03,1.81,78.85,High,2.4272,11.81,1.2057,0
41,13,11.11,4.05,6,19,3,7,12.23,0.44,92.22,High,2.6771,11.55,6.129,0
42,12,7.04,5.9,5,9,7,9,9.17,1.19,48.92,Medium,1.1733,8.23,1.2676,2
21,3,9.09,8.05,4,5,3,4,12.52,1.31,24.65,Low,1.1153,10.4,1.6129,1
29,13,11.47,6.94,4,5,2,0,13.89,1.45,36.59,Medium,1.6293,12.92,2.381,2
21,13,8.63,7.17,7,19,3,0,12.46,1.98,70.87,High,1.1871,10.61,6.129,0
36,15,10.01,6.6,7,12,0,2,12.57,0.94,44.79,Medium,1.494,10.95,120.0,2
27,6,8.98,8.1,5,18,8,5,16.82,0.74,100.0,High,1.0951,9.72,2.2222,0
20,18,6.15,8.4,1,16,10,1,11.01,1.7,18.54,Low,0.7235,7.85,1.5842,1
28,1,4.66,8.25,2,1,20,0,8.86,0.35,0.0,Low,0.5581,5.01,0.0498,1
30,9,9.32,8.06,1,17,22,6,14.14,0.07,59.94,Medium,1.1422,9.39,0.7692,2
41,17,4.62,4.91,4,6,18,1,6.44,0.89,53.745000000000005,Low,0.9222,5.51,0.3315,1
35,16,11.67,6.97,0,13,20,7,15.67,0.49,72.36,High,1.6506,12.16,0.6468,0
26,4,11.19,6.91,0,14,28,1,13.48,0.79,53.84,Medium,1.5963,11.98,0.4982,2
29,11,12.82,6.64,3,7,25,0,16.72,1.97,50.36,Medium,1.9021,14.79,0.2789,2
42,5,10.4,6.4,1,8,29,9,12.9,0.7,46.7,Medium,1.6,11.1,0.2749,2
22,8,4.67,4.45,4,10,19,1,6.83,1.42,29.84,Low,1.0264,6.09,0.5236,1
37,19,6.53,4.51,7,2,6,1,11.37,0.5,37.8,Medium,1.4165,7.03,0.3279,2
44,0,12.08,8.51,3,19,4,6,13.92,0.61,84.46,High,1.403,12.69,4.6341,0
43,14,5.67,7.15,3,13,1,0,9.7,0.49,26.41,Low,0.7821,6.16,11.8182,1
26,18,11.8,5.4,1,2,23,4,14.01,0.45,63.59,Medium,2.1455,12.25,0.0866,2
23,5,7.22,6.03,6,13,14,5,8.79,1.36,55.89,Medium,1.1778,8.58,0.922,2
39,0,12.61,4.3,1,7,4,0,17.48,0.05,70.75,High,2.8659,12.66,1.7073,0
20,12,6.24,4.69,7,9,22,6,10.17,0.05,62.39,Medium,1.3027,6.29,0.4072,2
27,6,13.41,5.97,3,7,9,8,17.81,1.07,86.75,High,2.2092,14.48,0.7692,0
33,14,9.99,7.5,4,4,8,6,11.32,1.68,37.04,Medium,1.3145,11.67,0.4938,2
35,11,13.92,4.24,3,11,22,5,16.46,1.2,100.0,High,3.2074,15.12,0.4977,0
33,0,4.9,5.67,1,1,13,8,7.22,0.87,15.83,Low,0.8492,5.77,0.0763,1
31,14,5.27,7.48,0,16,21,3,8.53,1.76,28.28,Low,0.6953,7.03,0.7583,1
38,3,12.27,7.96,6,12,27,9,14.0,0.39,93.22,High,1.5223,12.66,0.4428,0
42,12,12.65,4.95,1,13,12,5,15.9,0.72,64.2,Medium,2.505,13.37,1.0744,2
34,4,8.45,7.66,2,8,0,5,12.07,1.13,20.03,Low,1.0889,9.58,80.0,1
21,1,11.14,8.78,5,8,15,9,12.67,0.58,66.4,Medium,1.2545,11.72,0.5298,2
21,0,12.68,8.53,5,8,19,2,14.21,2.0,67.99,Medium,1.4693,14.68,0.4188,2
42,15,4.43,7.95,4,19,7,6,5.57,0.9,47.94,Medium,0.5503,5.33,2.6761,2
41,5,9.74,7.56,4,5,16,0,13.78,0.1,40.69,Medium,1.2715,9.84,0.3106,2
38,15,12.53,5.18,3,11,5,7,14.85,0.35,57.93,Medium,2.3731,12.88,2.1569,2
44,13,7.98,7.17,1,9,1,7,9.88,1.06,55.22,Medium,1.0977,9.04,8.1818,2
41,2,7.02,7.22,5,4,12,7,11.13,1.1,44.61,Medium,0.959,8.12,0.3306,2
41,14,11.96,6.03,0,17,24,8,13.53,1.97,90.38,High,1.9511,13.93,0.7054,0
36,2,7.36,6.47,2,6,7,3,10.07,1.2,30.31,Low,1.1202,8.56,0.8451,1
39,1,4.03,7.47,3,12,24,5,8.01,1.33,15.82,Low,0.5324,5.36,0.4979,1
29,0,13.6,8.76,1,0,8,6,16.9,0.43,43.23,Medium,1.535,14.03,0.0,2
25,8,8.98,5.48,0,5,29,1,13.14,0.21,30.52,Low,1.6093,9.19,0.1718,1
34,8,12.2,5.23,1,7,12,5,13.83,1.2,70.51,High,2.2889,13.4,0.5785,0
41,6,12.25,7.01,0,8,17,7,13.97,1.73,59.22,Medium,1.7229,13.98,0.4678,2
30,2,4.66,4.65,7,6,17,3,7.99,1.17,42.12,Medium,0.9811,5.83,0.3509,2
24,17,5.71,6.91,6,9,8,4,12.01,0.89,44.68,Medium,0.8146,6.6,1.1111,2
20,10,7.11,4.44,1,7,1,7,11.59,1.16,66.54,Medium,1.5661,8.27,6.3636,2
27,6,7.21,6.45,1,1,3,2,9.61,0.94,16.61,Low,1.1008,8.15,0.3226,1
40,10,10.59,7.1,7,17,17,5,12.01,1.02,83.88,High,1.4708,11.61,0.9942,0
31,0,10.23,4.35,6,14,16,0,12.26,1.48,53.745000000000005,Medium,2.2989,11.71,0.8696,2
31,13,8.95,5.03,5,5,11,3,13.46,1.07,21.58,Low,1.7446,10.02,0.4505,1
24,19,6.11,5.68,3,13,15,5,9.68,0.8,47.09,Medium,1.0571,6.91,0.8609,2
26,5,7.82,5.84,1,17,12,2,10.62,1.12,58.22,Medium,1.3165,8.94,1.405,2
23,6,9.44,7.38,1,2,10,0,12.78,0.48,18.28,Low,1.262,9.92,0.198,1
25,9,8.68,6.65,3,0,13,5,11.2,0.86,30.96,Low,1.2859,9.54,0.0,1
32,6,5.27,5.91,3,0,9,2,8.13,1.24,5.43,Low,0.8769,6.51,0.0,1
39,1,10.5,6.25,4,13,22,7,12.93,0.45,96.02,High,1.6535,10.95,0.5882,0
34,3,4.73,4.06,4,0,27,6,7.37,1.02,28.55,Low,1.137,5.75,0.0,1
22,16,7.78,7.85,5,0,26,6,10.04,1.04,28.64,Low,0.9786,8.82,0.0,1
42,10,11.1,4.21,3,3,20,7,12.41,1.72,87.19,High,2.5754,12.82,0.1493,0
27,9,4.2,8.15,6,11,18,6,5.35,1.69,18.71,Low,0.5091,5.89,0.6077,1
39,18,9.7,6.7,2,14,23,4,11.4,0.99,53.81,Medium,1.4265,10.69,0.6061,2
35,14,7.35,6.64,5,3,20,9,9.36,0.39,40.29,Medium,1.0905,7.74,0.1493,2
32,9,4.09,7.52,0,9,16,7,8.65,1.47,14.2,Low,0.5367,5.56,0.559,1
29,11,13.41,8.71,3,5,13,5,18.24,1.19,53.07,Medium,1.5221,14.6,0.3817,2
38,15,9.21,6.72,4,9,29,9,11.57,0.21,71.28,High,1.3504,9.42,0.3093,0
36,8,13.97,4.75,7,11,4,5,16.58,1.26,100.0,High,2.8804,15.23,2.6829,0
43,14,9.25,8.39,1,2,2,1,13.13,0.75,24.7,Low,1.0895,10.0,0.9524,1
38,16,9.44,4.2,3,14,21,7,12.75,0.67,75.31,High,2.1953,10.11,0.6635,0
32,13,7.92,8.04,3,15,7,9,11.03,1.96,66.1,Medium,0.973,9.88,2.1127,2
24,17,7.1,7.4,4,9,17,0,10.4,0.86,22.84,Low,0.9467,7.96,0.5263,1
40,1,6.52,8.52,4,10,26,8,9.86,1.36,43.67,Medium,0.7564,7.88,0.3831,2
42,3,7.43,8.49,2,15,29,8,11.49,1.26,43.99,Medium,0.865,8.69,0.5155,2
28,17,8.6,4.27,5,16,2,5,12.27,0.21,68.61,Medium,1.968,8.81,7.619,2
31,6,5.92,7.05,4,13,22,9,10.75,1.5,58.28,Medium,0.828,7.42,0.5882,2
40,12,6.25,4.62,4,15,1,5,11.04,0.65,86.25,High,1.3242,6.9,13.6364,0
20,14,6.72,4.39,4,13,26,5,9.41,1.6,53.63,Medium,1.4967,8.32,0.4981,2
20,0,8.49,6.24,7,5,10,3,9.63,1.22,43.97,Medium,1.3391,9.71,0.495,2
34,10,10.53,4.49,5,9,27,0,11.57,0.63,65.57,Medium,2.2941,11.16,0.3321,2
21,9,12.56,7.64,1,16,4,0,14.05,0.71,73.23,High,1.6227,13.27,3.9024,0
41,4,6.87,8.84,3,9,24,0,8.17,1.46,26.74,Low,0.7685,8.33,0.3734,1
35,15,5.84,6.85,3,9,29,4,8.33,1.1,37.64,Medium,0.8403,6.94,0.3093,2
44,10,7.79,5.18,4,13,6,6,9.0,1.34,61.78,Medium,1.4754,9.13,2.1311,2
27,5,12.94,8.22,6,19,14,0,16.44,1.02,87.02,High,1.5553,13.96,1.3475,0
32,8,4.1,8.27,6,16,13,5,5.86,1.57,27.48,Low,0.4898,5.67,1.2214,1
32,12,10.78,7.66,5,8,28,5,13.84,0.64,60.45,Medium,1.3892,11.42,0.2847,2
20,7,8.77,7.08,2,14,18,1,10.18,1.24,53.46,Medium,1.2214,10.01,0.7735,2
35,13,5.61,8.34,4,6,1,1,9.92,0.23,20.81,Low,0.6647,5.84,5.4545,1
26,0,7.21,4.82,7,1,25,6,11.33,0.64,40.57,Medium,1.4654,7.85,0.0398,2
24,16,6.25,8.66,5,9,8,8,8.8,1.3,19.46,Low,0.7135,7.55,1.1111,1
41,4,12.78,8.74,5,19,24,7,17.42,0.55,79.28,High,1.4457,13.33,0.7884,0
42,1,8.82,6.46,7,17,24,1,10.56,1.76,43.44,Medium,1.3445,10.58,0.7054,2
22,8,9.63,5.25,2,10,9,6,13.89,1.32,62.86,Medium,1.8,10.95,1.0989,2
31,3,9.94,8.29,5,4,18,4,13.12,1.74,48.09,Medium,1.1847,11.68,0.221,2
35,16,10.4,6.49,7,7,16,9,12.72,0.79,75.93,High,1.5781,11.19,0.4348,0
38,16,8.96,6.97,3,19,24,3,10.3,0.07,72.52,High,1.2673,9.03,0.7884,0
24,17,4.18,8.2,2,4,6,9,5.87,1.02,27.36,Low,0.5036,5.2,0.6557,1
41,15,7.35,4.15,2,1,17,3,11.8,0.68,19.59,Low,1.7294,8.03,0.0585,1
44,7,5.84,5.81,0,4,5,3,9.27,0.9,14.14,Low,0.9882,6.74,0.7843,1
33,10,10.8,8.08,2,2,26,8,12.75,1.36,35.25,Medium,1.3203,12.16,0.0766,2
24,17,4.57,8.07,2,11,8,6,7.55,1.4,24.2,Low,0.5594,5.97,1.358,1
34,9,9.64,8.24,7,18,7,6,11.07,0.06,85.59,High,1.1559,9.7,2.5352,0
36,12,6.11,4.85,1,6,26,3,7.51,1.54,27.23,Low,1.2343,7.65,0.2299,1
33,16,13.49,7.53,3,18,27,8,18.12,0.99,90.15,High,1.768,14.48,0.6642,0
39,17,7.36,4.73,4,3,21,7,10.19,1.11,52.79,Medium,1.5238,8.47,0.1422,2
24,9,7.25,7.93,7,13,21,9,9.7,0.6,71.16,High,0.9029,7.85,0.6161,0
31,15,13.23,5.23,0,18,23,3,18.03,0.84,90.32,High,2.4822,14.07,0.7792,0
35,19,8.17,7.69,2,17,8,5,10.77,1.42,57.55,Medium,1.0488,9.59,2.0988,2
35,4,13.63,6.28,1,6,14,3,15.97,1.55,50.77,Medium,2.1364,15.18,0.4255,2
40,12,4.24,8.93,1,14,0,0,6.33,0.77,0.0,Low,0.4695,5.01,140.0,1
26,17,7.06,6.9,7,0,1,4,10.32,1.38,30.69,Low,1.0086,8.44,0.0,1
23,16,10.66,7.16,5,11,21,5,13.89,0.52,85.3,High,1.4683,11.18,0.5213,0
20,8,12.91,6.46,4,18,23,2,13.97,1.66,83.66,High,1.968,14.57,0.7792,0
24,13,6.56,7.67,4,5,3,0,10.18,1.22,35.06,Medium,0.8443,7.78,1.6129,2
42,16,13.3,6.47,6,12,27,1,17.45,1.55,67.28,Medium,2.0244,14.85,0.4428,2
29,3,9.94,4.09,3,5,19,1,13.4,0.95,51.02,Medium,2.3723,10.89,0.2618,2
41,17,12.01,7.04,6,12,28,7,16.49,0.46,87.71,High,1.6821,12.47,0.427,0
24,19,7.97,8.15,5,14,17,3,10.08,0.86,49.62,Medium,0.9661,8.83,0.8187,2
21,10,13.11,5.11,1,7,0,3,16.9,0.67,64.06,Medium,2.5163,13.78,70.0,2
39,11,13.33,7.04,0,12,9,9,15.08,0.42,97.02,High,1.8669,13.75,1.3187,0
29,8,8.98,8.09,3,12,8,0,10.34,1.52,40.84,Medium,1.0965,10.5,1.4815,2
38,12,4.06,5.25,7,19,22,0,5.45,0.17,58.97,Medium,0.7589,4.23,0.8597,2
20,14,5.1,8.66,2,19,24,4,9.17,1.78,29.88,Low,0.5822,6.88,0.7884,1
43,14,9.73,8.64,5,11,12,6,10.84,0.35,71.59,High,1.1133,10.08,0.9091,0
24,4,4.24,6.46,4,18,14,8,6.4,1.96,48.45,Medium,0.6463,6.2,1.2766,2
32,18,7.97,5.32,5,16,17,6,9.49,1.98,66.71,Medium,1.4705,9.95,0.9357,2
23,19,7.03,7.5,2,2,25,4,11.05,0.8,10.96,Low,0.925,7.83,0.0797,1
35,13,11.14,8.76,5,14,12,2,14.15,1.98,72.5,High,1.2573,13.12,1.157,0
43,16,4.56,7.55,4,16,4,7,6.38,1.74,46.51,Medium,0.5961,6.3,3.9024,2
35,17,8.89,6.22,2,5,1,6,12.89,0.16,60.23,Medium,1.4066,9.05,4.5455,2
42,2,9.79,4.85,0,9,25,3,13.79,1.89,69.12,Medium,1.9778,11.68,0.3586,2
36,0,8.05,7.03,3,3,8,2,10.15,0.36,17.89,Low,1.129,8.41,0.3704,1
39,9,7.04,5.65,5,11,18,7,10.39,1.17,59.11,Medium,1.2243,8.21,0.6077,2
43,18,10.82,6.55,4,1,13,1,15.55,0.16,29.29,Low,1.6271,10.98,0.0763,1
31,16,8.98,6.46,0,6,16,8,13.69,0.32,73.53,High,1.3689,9.3,0.3727,0
37,11,10.94,6.26,1,15,19,3,13.01,1.91,61.35,Medium,1.7201,12.85,0.7853,2
22,0,13.32,4.45,0,11,19,6,15.46,1.99,69.47,Medium,2.9275,15.31,0.5759,2
20,11,11.17,4.25,0,15,10,9,14.7,1.6,74.85,High,2.5678,12.77,1.4851,0
20,16,11.65,8.29,0,13,21,6,15.25,1.03,51.69,Medium,1.3886,12.68,0.6161,2
38,2,5.68,5.03,7,0,4,7,7.51,1.8,40.44,Medium,1.1072,7.48,0.0,2
30,10,8.2,6.88,4,8,11,6,10.06,0.22,51.04,Medium,1.1748,8.42,0.7207,2
24,16,8.85,4.74,7,6,28,3,13.56,1.89,37.76,Medium,1.8285,10.74,0.2135,2
31,2,6.56,5.31,1,4,20,6,10.59,0.7,35.25,Medium,1.2126,7.26,0.199,2
22,7,9.29,5.81,3,9,8,4,14.03,1.72,57.51,Medium,1.5719,11.01,1.1111,2
32,19,6.91,4.72,0,9,28,9,11.23,1.34,52.49,Medium,1.4336,8.25,0.3203,2
20,3,10.88,4.23,4,17,26,6,13.49,1.92,73.3,High,2.5127,12.8,0.6513,0
27,6,8.7,8.39,4,6,16,2,10.19,1.73,25.12,Low,1.0247,10.43,0.3727,1
29,13,8.59,4.06,3,17,7,9,12.11,1.78,76.33,High,2.0649,10.37,2.3944,0
30,13,13.84,4.31,6,9,23,6,16.25,1.26,100.0,High,3.1383,15.1,0.3896,0
31,3,7.92,8.03,2,10,26,6,10.62,1.67,36.93,Medium,0.9742,9.59,0.3831,2
32,15,7.62,5.41,1,9,7,1,10.32,1.51,33.55,Low,1.3829,9.13,1.2676,1
31,0,7.19,7.61,1,8,28,7,11.94,0.32,25.13,Low,0.9326,7.51,0.2847,1
33,16,12.95,4.73,5,14,11,6,14.23,1.3,95.49,High,2.6812,14.25,1.2613,0
21,9,8.97,5.19,0,13,29,8,10.74,0.3,69.36,Medium,1.6957,9.27,0.4467,2
38,15,10.0,6.86,2,2,28,3,13.43,1.74,21.41,Low,1.4368,11.74,0.0712,1
37,15,5.81,8.94,6,13,18,8,10.35,0.13,54.67,Medium,0.6427,5.94,0.7182,2
22,7,9.41,4.37,1,15,9,0,14.08,1.97,48.0,Medium,2.1051,11.38,1.6484,2
42,6,6.75,6.0,6,2,23,4,9.98,0.8,32.45,Low,1.1066,7.55,0.0866,1
36,5,11.31,4.22,5,7,1,9,12.45,0.34,78.47,High,2.6181,11.65,6.3636,0
27,15,12.33,5.0,0,1,23,6,14.78,1.87,53.16,Medium,2.4176,14.2,0.0433,2
29,19,11.15,8.54,2,1,27,3,15.83,0.09,16.99,Low,1.2905,11.24,0.0369,1
21,15,11.3,4.48,4,17,7,6,14.3,0.94,91.23,High,2.4672,12.24,2.3944,0
